Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
-48.80,8.18,15.21,1172,2127,7785,0,-1,-1
-48.80,8.19,15.22,1155,2125,7773,-1,-1,0
-48.80,8.19,15.21,1165,2117,7778,-1,-1,0
-48.81,8.20,15.21,1169,2124,7771,-1,-1,0
-48.81,8.20,15.21,1185,2124,7763,-1,0,-1
-48.81,8.20,15.21,1183,2119,7773,-1,0,-1
-48.81,8.20,15.20,1169,2109,7781,-1,0,0
-48.82,8.20,15.19,1162,2106,7787,-1,-1,0
-48.82,8.21,15.19,1165,2098,7783,-1,-1,0
-48.83,8.21,15.19,1170,2096,7792,-1,-1,0
-48.83,8.22,15.19,1175,2100,7782,0,-1,-1
-48.83,8.23,15.19,1181,2110,7777,-1,-1,0
-48.83,8.23,15.19,1189,2110,7777,-1,-1,0
-48.83,8.24,15.20,1188,2109,7772,-1,0,0
-48.83,8.23,15.20,1171,2117,7773,0,-1,-1
-48.83,8.24,15.20,1168,2117,7775,0,-1,0
-48.83,8.24,15.21,1164,2125,7772,0,-1,0
-48.84,8.25,15.21,1170,2131,7769,-1,-1,0
-48.84,8.26,15.22,1186,2133,7759,-1,-1,0
-48.84,8.27,15.21,1195,2121,7767,-1,-1,0
-48.85,8.28,15.20,1189,2104,7758,-1,-1,0
-48.85,8.28,15.20,1189,2095,7761,0,-1,0
-48.86,8.28,15.20,1184,2096,7774,0,-1,-1
-48.86,8.29,15.20,1182,2098,7786,0,-1,0
-48.86,8.29,15.20,1184,2104,7795,0,-1,-1
-48.86,8.30,15.21,1190,2101,7787,0,-1,0
-48.86,8.30,15.21,1188,2110,7775,0,-1,0
-48.85,8.30,15.22,1185,2123,7770,0,-1,-1
-48.85,8.30,15.23,1189,2132,7762,0,0,-1
-48.85,8.30,15.23,1196,2127,7761,-1,0,-1
-48.85,8.30,15.23,1188,2127,7761,-1,0,0
-48.85,8.30,15.23,1188,2122,7768,-1,-1,0
-48.86,8.31,15.22,1188,2112,7784,-1,-1,0
-48.87,8.32,15.21,1198,2096,7778,0,-1,-1
