Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
127.34,178.90,-134.73,169,-5982,-5937,0,-1,0
127.34,178.90,-134.73,169,-5981,-5932,0,-1,0
127.34,178.90,-134.73,171,-5984,-5936,0,-1,0
127.36,178.89,-134.72,160,-5984,-5930,0,0,-1
127.35,178.89,-134.73,168,-5983,-5950,0,-1,0
127.36,178.89,-134.72,162,-5977,-5943,0,-1,0
127.36,178.89,-134.72,158,-5974,-5931,0,0,-1
127.36,178.89,-134.71,163,-5974,-5950,0,0,0
127.36,178.89,-134.70,172,-5980,-5932,0,0,-1
127.36,178.89,-134.70,168,-5981,-5920,0,0,0
127.36,178.89,-134.70,171,-5981,-5927,-1,0,-1
127.36,178.88,-134.71,168,-5981,-5925,-1,-1,0
127.36,178.89,-134.71,162,-5980,-5919,-1,-1,-1
127.36,178.89,-134.71,162,-5977,-5915,-1,-1,-1
127.36,178.89,-134.71,164,-5983,-5928,-1,-1,-1
127.36,178.89,-134.71,163,-5985,-5939,-1,-1,0
127.36,178.89,-134.71,161,-5976,-5940,-1,-1,0
127.36,178.89,-134.72,156,-5970,-5939,-1,-1,0
127.36,178.89,-134.72,160,-5980,-5938,-1,0,-1
127.36,178.89,-134.72,163,-5981,-5936,0,-1,0
127.34,178.90,-134.73,163,-5983,-5943,-1,-1,0
127.35,178.90,-134.73,160,-5983,-5935,-1,-1,0
127.35,178.90,-134.73,156,-5972,-5918,-1,0,-1
127.34,178.90,-134.73,158,-5986,-5927,-1,0,0
127.34,178.90,-134.73,157,-5985,-5923,-1,-1,0
127.34,178.90,-134.73,167,-5977,-5916,-1,-1,0
127.34,178.90,-134.74,159,-5980,-5924,-1,0,-1
127.34,178.90,-134.75,163,-5971,-5928,-1,-1,0
127.34,178.90,-134.75,161,-5968,-5925,-1,-1,-1
127.34,178.90,-134.75,163,-5974,-5927,-1,0,0
127.34,178.90,-134.75,164,-5977,-5929,-1,-1,0
127.34,178.90,-134.76,159,-5977,-5948,-1,0,-1
127.33,178.90,-134.76,167,-5985,-5945,-1,0,0
127.34,178.89,-134.76,173,-5981,-5940,0,-1,0
127.34,178.89,-134.76,164,-5985,-5939,-1,-1,0
127.34,178.89,-134.76,164,-5980,-5937,0,0,-1
127.34,178.89,-134.76,166,-5977,-5933,0,-1,0
127.34,178.89,-134.76,160,-5974,-5935,-1,0,0
127.34,178.89,-134.76,169,-5976,-5929,-1,0,-1
127.34,178.89,-134.76,163,-5967,-5939,-1,-1,0
127.33,178.90,-134.76,152,-5967,-5942,0,-1,0
127.33,178.90,-134.76,151,-5970,-5940,0,0,0
127.33,178.90,-134.75,156,-5973,-5935,0,-1,0
127.33,178.90,-134.74,155,-5989,-5931,-1,0,-1
127.33,178.90,-134.74,158,-5986,-5925,-1,-1,-1
127.33,178.90,-134.75,156,-5978,-5931,-1,-1,-1
127.33,178.90,-134.75,157,-5980,-5928,-1,-1,-1
127.33,178.90,-134.75,155,-5980,-5933,-1,0,0
127.33,178.90,-134.75,162,-5976,-5921,0,-1,0
127.33,178.90,-134.75,157,-5977,-5917,-1,0,-1
127.33,178.90,-134.76,153,-5977,-5938,-1,0,-1
127.33,178.90,-134.76,151,-5980,-5941,0,-1,0
127.33,178.90,-134.75,158,-5977,-5938,0,0,0
127.33,178.90,-134.75,156,-5979,-5934,0,-1,0
127.33,178.90,-134.74,155,-5983,-5925,-1,-1,0
127.33,178.90,-134.75,164,-5980,-5932,-1,-1,0
127.33,178.90,-134.76,164,-5974,-5935,-1,-1,0
127.33,178.90,-134.76,162,-5973,-5934,-1,-1,0
127.33,178.90,-134.76,166,-5976,-5936,0,-1,0
127.33,178.90,-134.76,162,-5975,-5935,0,-1,-1
127.33,178.90,-134.76,159,-5984,-5933,0,-1,0
127.33,178.90,-134.76,157,-5983,-5922,-1,-1,0
127.33,178.90,-134.76,159,-5979,-5923,-1,0,0
127.33,178.90,-134.76,157,-5973,-5925,-1,0,-1
127.33,178.90,-134.76,158,-5968,-5929,0,0,0
127.33,178.90,-134.76,154,-5968,-5926,0,0,0
127.33,178.90,-134.75,154,-5975,-5917,0,0,0
127.33,178.90,-134.75,157,-5973,-5929,0,0,-1
127.33,178.90,-134.75,159,-5979,-5927,-1,0,0
127.32,178.90,-134.75,161,-5986,-5931,-1,-1,0
127.32,178.90,-134.76,169,-5976,-5937,-1,0,0
127.32,178.90,-134.75,164,-5973,-5936,0,-1,0
127.32,178.90,-134.75,159,-5979,-5931,0,-1,-1
127.32,178.90,-134.75,166,-5974,-5935,0,0,0
127.32,178.90,-134.75,162,-5980,-5927,-1,-1,-1
127.33,178.89,-134.75,163,-5981,-5937,-1,-1,-1
127.32,178.89,-134.75,158,-5969,-5937,-1,0,0
127.32,178.90,-134.76,161,-5970,-5936,-1,-1,0
127.32,178.90,-134.76,152,-5973,-5933,-1,-1,0
127.32,178.90,-134.77,152,-5975,-5932,-1,0,0
127.32,178.89,-134.76,156,-5975,-5937,0,0,0
127.32,178.90,-134.76,160,-5980,-5940,0,0,-1
127.32,178.89,-134.75,160,-5973,-5935,0,0,-1
127.32,178.89,-134.75,158,-5979,-5937,0,-1,0
127.32,178.89,-134.75,171,-5973,-5928,-1,-1,0
127.32,178.89,-134.75,164,-5977,-5922,0,-1,0
127.32,178.89,-134.75,162,-5982,-5928,0,0,-1
127.32,178.89,-134.75,160,-5982,-5932,0,0,-1
127.32,178.89,-134.74,158,-5980,-5932,0,0,0
127.32,178.89,-134.74,157,-5985,-5931,-1,0,-1
127.32,178.89,-134.74,161,-5976,-5939,0,-1,-1
127.32,178.89,-134.74,161,-5979,-5935,0,-1,-1
127.32,178.89,-134.74,166,-5984,-5939,-1,-1,0
