Yaw,Pitch,Roll,AX,AY,AZ,GX,GY,GZ
129.98,178.94,-133.87,150,-6061,-5854,0,-1,-1
129.97,178.94,-133.87,139,-6038,-5829,-1,0,-1
129.98,178.94,-133.85,152,-6065,-5844,0,0,-1
129.98,178.93,-133.84,148,-6059,-5829,0,-1,-1
130.00,178.93,-133.82,153,-6079,-5838,0,0,0
130.01,178.93,-133.80,147,-6083,-5839,0,0,-1
130.02,178.94,-133.78,157,-6095,-5802,0,-1,0
130.02,178.93,-133.78,161,-6078,-5813,0,-1,-1
130.02,178.93,-133.79,165,-6080,-5823,-1,0,0
130.02,178.93,-133.78,162,-6083,-5825,0,-1,0
130.02,178.93,-133.79,147,-6068,-5826,-1,0,-1
130.02,178.92,-133.78,171,-6087,-5843,0,-1,0
130.02,178.92,-133.78,158,-6058,-5815,-1,0,-1
130.02,178.91,-133.77,173,-6091,-5856,0,-1,0
130.03,178.91,-133.77,160,-6079,-5816,0,-1,-1
130.02,178.92,-133.77,177,-6083,-5811,-1,0,0
130.00,178.92,-133.80,154,-6069,-5831,-1,0,-1
129.99,178.91,-133.82,158,-6060,-5822,-2,0,-1
129.98,178.90,-133.85,162,-6056,-5856,-1,0,-1
129.98,178.89,-133.85,171,-6066,-5881,-1,0,0
129.98,178.90,-133.85,167,-6066,-5877,0,-1,0
129.98,178.89,-133.84,150,-6058,-5850,0,0,-1
129.98,178.89,-133.83,171,-6074,-5831,0,0,-1
129.98,178.89,-133.84,158,-6054,-5836,0,0,-1
129.98,178.88,-133.83,173,-6066,-5821,-1,-1,0
129.97,178.88,-133.85,166,-6046,-5841,-1,0,-1
129.98,178.87,-133.84,185,-6076,-5849,0,0,0
129.98,178.88,-133.83,178,-6069,-5843,0,-1,-1
129.99,178.87,-133.81,178,-6082,-5827,-1,0,0
129.98,178.87,-133.82,170,-6070,-5821,-1,-1,0
129.97,178.88,-133.84,154,-6073,-5832,-1,0,-1
129.97,178.86,-133.86,171,-6074,-5847,-1,0,-1
129.96,178.85,-133.87,171,-6064,-5849,-1,0,-1
129.96,178.85,-133.87,184,-6063,-5865,1,-1,-1
129.97,178.85,-133.85,171,-6062,-5841,0,0,0
129.97,178.85,-133.85,171,-6079,-5852,0,-1,0
129.97,178.85,-133.85,163,-6069,-5838,-1,0,0
129.95,178.85,-133.86,167,-6071,-5844,-1,0,0
129.95,178.84,-133.88,161,-6053,-5839,-1,0,-1
129.95,178.84,-133.88,178,-6058,-5829,-1,-1,0
129.94,178.83,-133.90,167,-6043,-5845,0,0,-1
129.94,178.83,-133.89,176,-6064,-5852,0,0,0
129.93,178.83,-133.89,173,-6050,-5854,0,0,-1
129.93,178.83,-133.88,176,-6071,-5873,0,0,0
129.93,178.82,-133.89,174,-6068,-5863,-1,0,-1
129.93,178.82,-133.89,176,-6067,-5849,-1,0,0
129.93,178.81,-133.90,178,-6055,-5833,-1,0,-1
129.92,178.82,-133.91,176,-6058,-5839,-1,0,0
129.91,178.81,-133.92,170,-6059,-5847,-1,0,-1
129.91,178.81,-133.93,180,-6059,-5846,-1,0,-1
129.90,178.79,-133.94,192,-6072,-5866,-1,0,-1
129.91,178.79,-133.93,187,-6069,-5865,0,0,-1
129.91,178.79,-133.93,175,-6067,-5843,0,-1,0
129.91,178.79,-133.91,172,-6058,-5820,0,-1,0
129.91,178.80,-133.91,176,-6067,-5823,-1,-1,0
129.91,178.81,-133.92,171,-6075,-5819,-1,-1,0
129.90,178.81,-133.93,162,-6082,-5847,-1,-1,0
129.90,178.81,-133.94,156,-6073,-5848,-1,-1,0
129.89,178.82,-133.95,169,-6055,-5853,-1,0,0
129.89,178.82,-133.95,178,-6044,-5852,0,0,-1
